order_week,product_category_name_english,units,revenue,avg_price,rev_count,rev_score_avg,weekofyear,year,sin_woy,cos_woy,is_holiday_week,units_lag1,units_lag2,units_lag4,units_lag8,units_lag12,units_lag52,revenue_lag1,revenue_lag2,revenue_lag4,revenue_lag8,revenue_lag12,revenue_lag52,avg_price_lag1,avg_price_lag2,avg_price_lag4,avg_price_lag8,avg_price_lag12,avg_price_lag52,rev_count_lag1,rev_count_lag2,rev_count_lag4,rev_count_lag8,rev_count_lag12,rev_count_lag52,rev_score_avg_lag1,rev_score_avg_lag2,rev_score_avg_lag4,rev_score_avg_lag8,rev_score_avg_lag12,rev_score_avg_lag52,units_roll4,revenue_roll4,week_idx,split
04-06-2018,auto,79,9277.16,117.4324051,0,,23,2018,0.354604887,-0.935016243,0,41,37,91,87,83,32,9364.03,4259.51,11781.72,12893.92,12846.1,4760.23,228.3909756,115.1218919,129.4694505,148.205977,154.7722892,148.7571875,0,0,0,0,0,0,,,,,,,63.25,8759.115,75,train
11-06-2018,auto,58,8200.36,141.3855172,0,,24,2018,0.239315664,-0.970941817,0,79,41,96,84,94,27,9277.16,9364.03,12135.76,11067.43,10137.22,15702.82,117.4324051,228.3909756,126.4141667,131.755119,107.842766,581.5859259,0,0,0,0,0,0,,,,,,,53.75,7775.265,76,train
18-06-2018,auto,74,10926.65,147.6574324,0,,25,2018,0.12053668,-0.992708874,0,58,79,37,74,76,24,8200.36,9277.16,4259.51,9709.13,10331.19,5381.9,141.3855172,117.4324051,115.1218919,131.2044595,135.9367105,224.2458333,0,0,0,0,0,0,,,,,,,63,9442.05,77,train
25-06-2018,auto,70,10711.48,153.0211429,0,,26,2018,-3.22E-16,-1,0,74,58,41,79,88,25,10926.65,8200.36,9364.03,10799.62,12569.4,3641.86,147.6574324,141.3855172,228.3909756,136.7040506,142.8340909,145.6744,0,0,0,0,0,0,,,,,,,70.25,9778.9125,78,train
02-07-2018,auto,59,6195.19,105.0032203,0,,27,2018,-0.12053668,-0.992708874,0,70,74,79,91,87,20,10711.48,10926.65,9277.16,11781.72,12893.92,2003.5,153.0211429,147.6574324,117.4324051,129.4694505,148.205977,100.175,0,0,0,0,0,0,,,,,,,65.25,9008.42,79,train
09-07-2018,auto,55,7212.3,131.1327273,0,,28,2018,-0.239315664,-0.970941817,0,59,70,58,96,84,35,6195.19,10711.48,8200.36,12135.76,11067.43,2697.92,105.0032203,153.0211429,141.3855172,126.4141667,131.755119,77.08342857,0,0,0,0,0,0,,,,,,,64.5,8761.405,80,train
16-07-2018,auto,94,14110.92,150.1161702,0,,29,2018,-0.354604887,-0.935016243,0,55,59,74,37,74,27,7212.3,6195.19,10926.65,4259.51,9709.13,6172.21,131.1327273,105.0032203,147.6574324,115.1218919,131.2044595,228.6003704,0,0,0,0,0,0,,,,,,,69.5,9557.4725,81,valid
23-07-2018,auto,97,10896.69,112.3370103,0,,30,2018,-0.464723172,-0.885456026,0,94,55,70,41,79,28,14110.92,7212.3,10711.48,9364.03,10799.62,1985.12,150.1161702,131.1327273,153.0211429,228.3909756,136.7040506,70.89714286,0,0,0,0,0,0,,,,,,,76.25,9603.775,82,valid
30-07-2018,auto,99,10280.77,103.8461616,0,,31,2018,-0.568064747,-0.822983866,0,97,94,59,79,91,42,10896.69,14110.92,6195.19,9277.16,11781.72,5641.99,112.3370103,150.1161702,105.0032203,117.4324051,129.4694505,134.3330952,0,0,0,0,0,0,,,,,,,86.25,10625.17,83,valid
06-08-2018,auto,137,15992.94,116.7367883,0,,32,2018,-0.663122658,-0.748510748,0,99,97,55,58,96,23,10280.77,10896.69,7212.3,8200.36,12135.76,4489.6,103.8461616,112.3370103,131.1327273,141.3855172,126.4141667,195.2,0,0,0,0,0,0,,,,,,,106.75,12820.33,84,valid
13-08-2018,auto,105,18254.83,173.8555238,0,,33,2018,-0.748510748,-0.663122658,0,137,99,94,74,37,38,15992.94,10280.77,14110.92,10926.65,4259.51,3436.81,116.7367883,103.8461616,150.1161702,147.6574324,115.1218919,90.44236842,0,0,0,0,0,0,,,,,,,109.5,13856.3075,85,valid
20-08-2018,auto,59,5070.94,85.94813559,0,,34,2018,-0.822983866,-0.568064747,0,105,137,97,70,41,44,18254.83,15992.94,10896.69,10711.48,9364.03,4140.23,173.8555238,116.7367883,112.3370103,153.0211429,228.3909756,94.09613636,0,0,0,0,0,0,,,,,,,100,12399.87,86,valid
27-08-2018,auto,6,467.38,77.89666667,0,,35,2018,-0.885456026,-0.464723172,0,59,105,99,59,79,23,5070.94,18254.83,10280.77,6195.19,9277.16,2335.67,85.94813559,173.8555238,103.8461616,105.0032203,117.4324051,101.5508696,0,0,0,0,0,0,,,,,,,76.75,9946.5225,87,valid
25-12-2017,baby,14,1271.32,90.80857143,0,,52,2017,6.43E-16,1,0,29,34,42,31,32,11,5205.56,5843.3,4879.65,3751.2,3569.72,1371.17,179.502069,171.8617647,116.1821429,121.0064516,111.55375,124.6518182,0,0,0,0,0,0,,,,,,,31.75,4308.01,52,train
01-01-2018,baby,47,6288.56,133.7991489,0,,1,2018,0.12053668,0.992708874,0,14,29,50,37,39,2,1271.32,5205.56,4911.86,3659.51,3544.04,21.8,90.80857143,179.502069,98.2372,98.90567568,90.87282051,10.9,0,0,0,0,0,0,,,,,,,31,4652.185,53,train
08-01-2018,baby,62,8826.26,142.3590323,0,,2,2018,0.239315664,0.970941817,0,47,14,34,49,35,2,6288.56,1271.32,5843.3,4780.04,4743.83,179.8,133.7991489,90.80857143,171.8617647,97.55183673,135.538,89.9,0,0,0,0,0,0,,,,,,,38,5397.925,54,train
15-01-2018,baby,46,6715.22,145.9830435,0,,3,2018,0.354604887,0.935016243,0,62,47,29,67,20,12,8826.26,6288.56,5205.56,8751.85,2746.89,787.03,142.3590323,133.7991489,179.502069,130.6246269,137.3445,65.58583333,0,0,0,0,0,0,,,,,,,42.25,5775.34,55,train
22-01-2018,baby,58,6652.98,114.7065517,0,,4,2018,0.464723172,0.885456026,0,46,62,14,42,31,16,6715.22,8826.26,1271.32,4879.65,3751.2,4409.37,145.9830435,142.3590323,90.80857143,116.1821429,121.0064516,275.585625,0,0,0,0,0,0,,,,,,,53.25,7120.755,56,train
29-01-2018,baby,22,2598.14,118.0972727,0,,5,2018,0.568064747,0.822983866,0,58,46,47,50,37,14,6652.98,6715.22,6288.56,4911.86,3659.51,1249.77,114.7065517,145.9830435,133.7991489,98.2372,98.90567568,89.26928571,0,0,0,0,0,0,,,,,,,47,6198.15,57,train
05-02-2018,baby,40,4078.09,101.95225,0,,6,2018,0.663122658,0.748510748,0,22,58,62,34,49,10,2598.14,6652.98,8826.26,5843.3,4780.04,787.49,118.0972727,114.7065517,142.3590323,171.8617647,97.55183673,78.749,0,0,0,0,0,0,,,,,,,41.5,5011.1075,58,train
12-02-2018,baby,43,5814.53,135.2216279,0,,7,2018,0.748510748,0.663122658,0,40,22,46,29,67,11,4078.09,2598.14,6715.22,5205.56,8751.85,655.41,101.95225,118.0972727,145.9830435,179.502069,130.6246269,59.58272727,0,0,0,0,0,0,,,,,,,40.75,4785.935,59,train
19-02-2018,baby,52,5409.46,104.0280769,0,,8,2018,0.822983866,0.568064747,0,43,40,58,14,42,5,5814.53,4078.09,6652.98,1271.32,4879.65,979.79,135.2216279,101.95225,114.7065517,90.80857143,116.1821429,195.958,0,0,0,0,0,0,,,,,,,39.25,4475.055,60,train
26-02-2018,baby,50,14698.58,293.9716,0,,9,2018,0.885456026,0.464723172,0,52,43,22,47,50,10,5409.46,5814.53,2598.14,6288.56,4911.86,678.73,104.0280769,135.2216279,118.0972727,133.7991489,98.2372,67.873,0,0,0,0,0,0,,,,,,,46.25,7500.165,61,train
05-03-2018,baby,37,5158.41,139.4164865,0,,10,2018,0.935016243,0.354604887,0,50,52,40,62,34,11,14698.58,5409.46,4078.09,8826.26,5843.3,715.22,293.9716,104.0280769,101.95225,142.3590323,171.8617647,65.02,0,0,0,0,0,0,,,,,,,45.5,7770.245,62,train
12-03-2018,baby,60,8601.89,143.3648333,0,,11,2018,0.970941817,0.239315664,0,37,50,43,46,29,10,5158.41,14698.58,5814.53,6715.22,5205.56,1410.26,139.4164865,293.9716,135.2216279,145.9830435,179.502069,141.026,0,0,0,0,0,0,,,,,,,49.75,8467.085,63,train
19-03-2018,baby,59,13139.06,222.6959322,0,,12,2018,0.992708874,0.12053668,0,60,37,52,58,14,8,8601.89,5158.41,5409.46,6652.98,1271.32,631.18,143.3648333,139.4164865,104.0280769,114.7065517,90.80857143,78.8975,0,0,0,0,0,0,,,,,,,51.5,10399.485,64,train
26-03-2018,baby,46,11016.28,239.4843478,0,,13,2018,1,-1.61E-16,0,59,60,50,22,47,8,13139.06,8601.89,14698.58,2598.14,6288.56,578.58,222.6959322,143.3648333,293.9716,118.0972727,133.7991489,72.3225,0,0,0,0,0,0,,,,,,,50.5,9478.91,65,train
02-04-2018,baby,44,9098.06,206.7740909,0,,14,2018,0.992708874,-0.12053668,0,46,59,37,40,62,10,11016.28,13139.06,5158.41,4078.09,8826.26,554.66,239.4843478,222.6959322,139.4164865,101.95225,142.3590323,55.466,0,0,0,0,0,0,,,,,,,52.25,10463.8225,66,train
09-04-2018,baby,68,12546.57,184.5083824,0,,15,2018,0.970941817,-0.239315664,0,44,46,60,43,46,6,9098.06,11016.28,8601.89,5814.53,6715.22,656.13,206.7740909,239.4843478,143.3648333,135.2216279,145.9830435,109.355,0,0,0,0,0,0,,,,,,,54.25,11449.9925,67,train
16-04-2018,baby,71,14912.04,210.0287324,0,,16,2018,0.935016243,-0.354604887,0,68,44,59,52,58,17,12546.57,9098.06,13139.06,5409.46,6652.98,1493.82,184.5083824,206.7740909,222.6959322,104.0280769,114.7065517,87.87176471,0,0,0,0,0,0,,,,,,,57.25,11893.2375,68,train
23-04-2018,baby,46,10204.44,221.8356522,0,,17,2018,0.885456026,-0.464723172,0,71,68,46,50,22,17,14912.04,12546.57,11016.28,14698.58,2598.14,1185.94,210.0287324,184.5083824,239.4843478,293.9716,118.0972727,69.76117647,0,0,0,0,0,0,,,,,,,57.25,11690.2775,69,train
30-04-2018,baby,64,7334.59,114.6029688,0,,18,2018,0.822983866,-0.568064747,0,46,71,44,37,40,25,10204.44,14912.04,9098.06,5158.41,4078.09,1829.57,221.8356522,210.0287324,206.7740909,139.4164865,101.95225,73.1828,0,0,0,0,0,0,,,,,,,62.25,11249.41,70,train
07-05-2018,baby,60,9958.15,165.9691667,0,,19,2018,0.748510748,-0.663122658,0,64,46,68,60,43,26,7334.59,10204.44,12546.57,8601.89,5814.53,2209.38,114.6029688,221.8356522,184.5083824,143.3648333,135.2216279,84.97615385,0,0,0,0,0,0,,,,,,,60.25,10602.305,71,train
14-05-2018,baby,67,10073.08,150.3444776,0,,20,2018,0.663122658,-0.748510748,0,60,64,71,59,52,25,9958.15,7334.59,14912.04,13139.06,5409.46,1831.01,165.9691667,114.6029688,210.0287324,222.6959322,104.0280769,73.2404,0,0,0,0,0,0,,,,,,,59.25,9392.565,72,train
21-05-2018,baby,29,2411.9,83.16896552,0,,21,2018,0.568064747,-0.822983866,0,67,60,46,46,50,21,10073.08,9958.15,10204.44,11016.28,14698.58,1929.88,150.3444776,165.9691667,221.8356522,239.4843478,293.9716,91.89904762,0,0,0,0,0,0,,,,,,,55,7444.43,73,train
28-05-2018,baby,49,7021.13,143.2883673,0,,22,2018,0.464723172,-0.885456026,0,29,67,64,44,37,21,2411.9,10073.08,7334.59,9098.06,5158.41,3012.33,83.16896552,150.3444776,114.6029688,206.7740909,139.4164865,143.4442857,0,0,0,0,0,0,,,,,,,51.25,7366.065,74,train
04-06-2018,baby,57,11272.14,197.7568421,0,,23,2018,0.354604887,-0.935016243,0,49,29,60,68,60,16,7021.13,2411.9,9958.15,12546.57,8601.89,1584.46,143.2883673,83.16896552,165.9691667,184.5083824,143.3648333,99.02875,0,0,0,0,0,0,,,,,,,50.5,7694.5625,75,train
11-06-2018,baby,53,6716.06,126.7181132,0,,24,2018,0.239315664,-0.970941817,0,57,49,67,71,59,27,11272.14,7021.13,10073.08,14912.04,13139.06,2392.19,197.7568421,143.2883673,150.3444776,210.0287324,222.6959322,88.59962963,0,0,0,0,0,0,,,,,,,47,6855.3075,76,train
18-06-2018,baby,54,6286.14,116.41,0,,25,2018,0.12053668,-0.992708874,0,53,57,29,46,46,15,6716.06,11272.14,2411.9,10204.44,11016.28,1204.86,126.7181132,197.7568421,83.16896552,221.8356522,239.4843478,80.324,0,0,0,0,0,0,,,,,,,53.25,7823.8675,77,train
25-06-2018,baby,45,5082.51,112.9446667,0,,26,2018,-3.22E-16,-1,0,54,53,49,64,44,14,6286.14,6716.06,7021.13,7334.59,9098.06,2109.36,116.41,126.7181132,143.2883673,114.6029688,206.7740909,150.6685714,0,0,0,0,0,0,,,,,,,52.25,7339.2125,78,train
02-07-2018,baby,40,4497.69,112.44225,0,,27,2018,-0.12053668,-0.992708874,0,45,54,57,60,68,24,5082.51,6286.14,11272.14,9958.15,12546.57,1915.8,112.9446667,116.41,197.7568421,165.9691667,184.5083824,79.825,0,0,0,0,0,0,,,,,,,48,5645.6,79,train
09-07-2018,baby,34,3368.59,99.07617647,0,,28,2018,-0.239315664,-0.970941817,0,40,45,53,67,71,32,4497.69,5082.51,6716.06,10073.08,14912.04,3337.3,112.44225,112.9446667,126.7181132,150.3444776,210.0287324,104.290625,0,0,0,0,0,0,,,,,,,43.25,4808.7325,80,train
16-07-2018,baby,48,3928.25,81.83854167,0,,29,2018,-0.354604887,-0.935016243,0,34,40,54,29,46,37,3368.59,4497.69,6286.14,2411.9,10204.44,5280.79,99.07617647,112.44225,116.41,83.16896552,221.8356522,142.7240541,0,0,0,0,0,0,,,,,,,41.75,4219.26,81,valid
23-07-2018,baby,66,7523.21,113.9880303,0,,30,2018,-0.464723172,-0.885456026,0,48,34,45,49,64,22,3928.25,3368.59,5082.51,7021.13,7334.59,3639.94,81.83854167,99.07617647,112.9446667,143.2883673,114.6029688,165.4518182,0,0,0,0,0,0,,,,,,,47,4829.435,82,valid
30-07-2018,baby,91,9882.47,108.5985714,0,,31,2018,-0.568064747,-0.822983866,0,66,48,40,57,60,29,7523.21,3928.25,4497.69,11272.14,9958.15,4503.16,113.9880303,81.83854167,112.44225,197.7568421,165.9691667,155.2813793,0,0,0,0,0,0,,,,,,,59.75,6175.63,83,valid
06-08-2018,baby,64,5447.95,85.12421875,0,,32,2018,-0.663122658,-0.748510748,0,91,66,34,53,67,24,9882.47,7523.21,3368.59,6716.06,10073.08,3788.22,108.5985714,113.9880303,99.07617647,126.7181132,150.3444776,157.8425,0,0,0,0,0,0,,,,,,,67.25,6695.47,84,valid
13-08-2018,baby,49,6380.43,130.2128571,0,,33,2018,-0.748510748,-0.663122658,0,64,91,48,54,29,29,5447.95,9882.47,3928.25,6286.14,2411.9,5284.27,85.12421875,108.5985714,81.83854167,116.41,83.16896552,182.2162069,0,0,0,0,0,0,,,,,,,67.5,7308.515,85,valid
20-08-2018,baby,33,2234.99,67.7269697,0,,34,2018,-0.822983866,-0.568064747,0,49,64,66,45,49,34,6380.43,5447.95,7523.21,5082.51,7021.13,3693.06,130.2128571,85.12421875,113.9880303,112.9446667,143.2883673,108.6194118,0,0,0,0,0,0,,,,,,,59.25,5986.46,86,valid
27-08-2018,baby,3,348.89,116.2966667,0,,35,2018,-0.885456026,-0.464723172,0,33,49,91,40,57,38,2234.99,6380.43,9882.47,4497.69,11272.14,7189.53,67.7269697,130.2128571,108.5985714,112.44225,197.7568421,189.1981579,0,0,0,0,0,0,,,,,,,37.25,3603.065,87,valid
25-12-2017,bed_bath_table,99,8722.86,88.10969697,0,,52,2017,6.43E-16,1,0,107,124,237,126,97,8,9968.42,10648.68,21848.03,11561.39,7773.14,478.99,93.16280374,85.87645161,92.18578059,91.75706349,80.13546392,59.87375,0,0,0,0,0,0,,,,,,,116.75,10549.9775,52,train
01-01-2018,bed_bath_table,160,15117.44,94.484,0,,1,2018,0.12053668,0.992708874,0,99,107,137,154,120,1,8722.86,9968.42,12859.95,13873.56,9912.28,68.9,88.10969697,93.16280374,93.86824818,90.08805195,82.60233333,68.9,0,0,0,0,0,0,,,,,,,122.5,11114.35,53,train
08-01-2018,bed_bath_table,192,19304.42,100.5438542,0,,2,2018,0.239315664,0.970941817,0,160,99,124,136,142,5,15117.44,8722.86,10648.68,13745.34,11630.86,299.5,94.484,88.10969697,85.87645161,101.0686765,81.90746479,59.9,0,0,0,0,0,0,,,,,,,139.5,13278.285,54,train
15-01-2018,bed_bath_table,181,14362.09,79.34856354,0,,3,2018,0.354604887,0.935016243,0,192,160,107,438,132,11,19304.42,15117.44,9968.42,39577.05,11441.1,1101.1,100.5438542,94.484,93.16280374,90.35856164,86.675,100.1,0,0,0,0,0,0,,,,,,,158,14376.7025,55,train
22-01-2018,bed_bath_table,201,17444.17,86.78691542,0,,4,2018,0.464723172,0.885456026,0,181,192,99,237,126,18,14362.09,19304.42,8722.86,21848.03,11561.39,1335.28,79.34856354,100.5438542,88.10969697,92.18578059,91.75706349,74.18222222,0,0,0,0,0,0,,,,,,,183.5,16557.03,56,train
29-01-2018,bed_bath_table,206,17421.27,84.56927184,0,,5,2018,0.568064747,0.822983866,0,201,181,160,137,154,33,17444.17,14362.09,15117.44,12859.95,13873.56,3144.54,86.78691542,79.34856354,94.484,93.86824818,90.08805195,95.28909091,0,0,0,0,0,0,,,,,,,195,17132.9875,57,train
05-02-2018,bed_bath_table,200,16477.06,82.3853,0,,6,2018,0.663122658,0.748510748,0,206,201,192,124,136,47,17421.27,17444.17,19304.42,10648.68,13745.34,4496.49,84.56927184,86.78691542,100.5438542,85.87645161,101.0686765,95.67,0,0,0,0,0,0,,,,,,,197,16426.1475,58,train
12-02-2018,bed_bath_table,181,15431.91,85.25917127,0,,7,2018,0.748510748,0.663122658,0,200,206,181,107,438,47,16477.06,17421.27,14362.09,9968.42,39577.05,4821.63,82.3853,84.56927184,79.34856354,93.16280374,90.35856164,102.5878723,0,0,0,0,0,0,,,,,,,197,16693.6025,59,train
19-02-2018,bed_bath_table,144,14698.3,102.0715278,0,,8,2018,0.822983866,0.568064747,0,181,200,201,99,237,34,15431.91,16477.06,17444.17,8722.86,21848.03,3302.88,85.25917127,82.3853,86.78691542,88.10969697,92.18578059,97.14352941,0,0,0,0,0,0,,,,,,,182.75,16007.135,60,train
26-02-2018,bed_bath_table,168,15501.22,92.26916667,0,,9,2018,0.885456026,0.464723172,0,144,181,206,160,137,55,14698.3,15431.91,17421.27,15117.44,12859.95,5388.36,102.0715278,85.25917127,84.56927184,94.484,93.86824818,97.97018182,0,0,0,0,0,0,,,,,,,173.25,15527.1225,61,train
05-03-2018,bed_bath_table,160,13595.62,84.972625,0,,10,2018,0.935016243,0.354604887,0,168,144,200,192,124,70,15501.22,14698.3,16477.06,19304.42,10648.68,6962.55,92.26916667,102.0715278,82.3853,100.5438542,85.87645161,99.465,0,0,0,0,0,0,,,,,,,163.25,14806.7625,62,train
12-03-2018,bed_bath_table,175,16496.04,94.26308571,0,,11,2018,0.970941817,0.239315664,0,160,168,181,181,107,59,13595.62,15501.22,15431.91,14362.09,9968.42,5047.11,84.972625,92.26916667,85.25917127,79.34856354,93.16280374,85.54423729,0,0,0,0,0,0,,,,,,,161.75,15072.795,63,train
19-03-2018,bed_bath_table,214,17045.26,79.65074766,0,,12,2018,0.992708874,0.12053668,0,175,160,144,201,99,73,16496.04,13595.62,14698.3,17444.17,8722.86,6401.38,94.26308571,84.972625,102.0715278,86.78691542,88.10969697,87.69013699,0,0,0,0,0,0,,,,,,,179.25,15659.535,64,train
26-03-2018,bed_bath_table,168,14983.62,89.18821429,0,,13,2018,1,-1.61E-16,0,214,175,168,206,160,75,17045.26,16496.04,15501.22,17421.27,15117.44,6045.11,79.65074766,94.26308571,92.26916667,84.56927184,94.484,80.60146667,0,0,0,0,0,0,,,,,,,179.25,15530.135,65,train
02-04-2018,bed_bath_table,174,17749.27,102.0072989,0,,14,2018,0.992708874,-0.12053668,0,168,214,160,200,192,76,14983.62,17045.26,13595.62,16477.06,19304.42,5838.3,89.18821429,79.65074766,84.972625,82.3853,100.5438542,76.81973684,0,0,0,0,0,0,,,,,,,182.75,16568.5475,66,train
09-04-2018,bed_bath_table,183,17741.93,96.95043716,0,,15,2018,0.970941817,-0.239315664,0,174,168,175,181,181,33,17749.27,14983.62,16496.04,15431.91,14362.09,2667.38,102.0072989,89.18821429,94.26308571,85.25917127,79.34856354,80.82969697,0,0,0,0,0,0,,,,,,,184.75,16880.02,67,train
16-04-2018,bed_bath_table,180,15982.34,88.79077778,0,,16,2018,0.935016243,-0.354604887,0,183,174,214,144,201,76,17741.93,17749.27,17045.26,14698.3,17444.17,6387.09,96.95043716,102.0072989,79.65074766,102.0715278,86.78691542,84.04065789,0,0,0,0,0,0,,,,,,,176.25,16614.29,68,train
23-04-2018,bed_bath_table,161,16027.24,99.54807453,0,,17,2018,0.885456026,-0.464723172,0,180,183,168,168,206,58,15982.34,17741.93,14983.62,15501.22,17421.27,6785.1,88.79077778,96.95043716,89.18821429,92.26916667,84.56927184,116.9844828,0,0,0,0,0,0,,,,,,,174.5,16875.195,69,train
30-04-2018,bed_bath_table,187,18277.68,97.74160428,0,,18,2018,0.822983866,-0.568064747,0,161,180,174,160,200,68,16027.24,15982.34,17749.27,13595.62,16477.06,5686.49,99.54807453,88.79077778,102.0072989,84.972625,82.3853,83.62485294,0,0,0,0,0,0,,,,,,,177.75,17007.2975,70,train
07-05-2018,bed_bath_table,164,13931.27,84.94676829,0,,19,2018,0.748510748,-0.663122658,0,187,161,183,175,181,82,18277.68,16027.24,17741.93,16496.04,15431.91,7869.04,97.74160428,99.54807453,96.95043716,94.26308571,85.25917127,95.96390244,0,0,0,0,0,0,,,,,,,173,16054.6325,71,train
14-05-2018,bed_bath_table,217,21922.11,101.0235484,0,,20,2018,0.663122658,-0.748510748,0,164,187,180,214,144,81,13931.27,18277.68,15982.34,17045.26,14698.3,6806.74,84.94676829,97.74160428,88.79077778,79.65074766,102.0715278,84.03382716,0,0,0,0,0,0,,,,,,,182.25,17539.575,72,train
21-05-2018,bed_bath_table,133,12852.19,96.63300752,0,,21,2018,0.568064747,-0.822983866,0,217,164,161,168,168,101,21922.11,13931.27,16027.24,14983.62,15501.22,9909.87,101.0235484,84.94676829,99.54807453,89.18821429,92.26916667,98.11752475,0,0,0,0,0,0,,,,,,,175.25,16745.8125,73,train
28-05-2018,bed_bath_table,133,13788.82,103.6753383,0,,22,2018,0.464723172,-0.885456026,0,133,217,187,174,160,75,12852.19,21922.11,18277.68,17749.27,13595.62,6485.49,96.63300752,101.0235484,97.74160428,102.0072989,84.972625,86.4732,0,0,0,0,0,0,,,,,,,161.75,15623.5975,74,train
04-06-2018,bed_bath_table,198,16937.45,85.54267677,0,,23,2018,0.354604887,-0.935016243,0,133,133,164,183,175,102,13788.82,12852.19,13931.27,17741.93,16496.04,8645.84,103.6753383,96.63300752,84.94676829,96.95043716,94.26308571,84.76313725,0,0,0,0,0,0,,,,,,,170.25,16375.1425,75,train
11-06-2018,bed_bath_table,183,15882.34,86.78874317,0,,24,2018,0.239315664,-0.970941817,0,198,133,217,180,214,98,16937.45,13788.82,21922.11,15982.34,17045.26,8943.66,85.54267677,103.6753383,101.0235484,88.79077778,79.65074766,91.26183673,0,0,0,0,0,0,,,,,,,161.75,14865.2,76,train
18-06-2018,bed_bath_table,194,19726.47,101.6828351,0,,25,2018,0.12053668,-0.992708874,0,183,198,133,161,168,76,15882.34,16937.45,12852.19,16027.24,14983.62,6718.74,86.78874317,85.54267677,96.63300752,99.54807453,89.18821429,88.40447368,0,0,0,0,0,0,,,,,,,177,16583.77,77,train
25-06-2018,bed_bath_table,156,14127.54,90.56115385,0,,26,2018,-3.22E-16,-1,0,194,183,133,187,174,91,19726.47,15882.34,13788.82,18277.68,17749.27,9897.01,101.6828351,86.78874317,103.6753383,97.74160428,102.0072989,108.7583516,0,0,0,0,0,0,,,,,,,182.75,16668.45,78,train
02-07-2018,bed_bath_table,128,11841.72,92.5134375,0,,27,2018,-0.12053668,-0.992708874,0,156,194,198,164,183,128,14127.54,19726.47,16937.45,13931.27,17741.93,12942.44,90.56115385,101.6828351,85.54267677,84.94676829,96.95043716,101.1128125,0,0,0,0,0,0,,,,,,,165.25,15394.5175,79,train
09-07-2018,bed_bath_table,79,7618.3,96.43417722,0,,28,2018,-0.239315664,-0.970941817,0,128,156,183,217,180,138,11841.72,14127.54,15882.34,21922.11,15982.34,16031.89,92.5134375,90.56115385,86.78874317,101.0235484,88.79077778,116.1731159,0,0,0,0,0,0,,,,,,,139.25,13328.5075,80,train
16-07-2018,bed_bath_table,182,16059.98,88.24164835,0,,29,2018,-0.354604887,-0.935016243,0,79,128,194,133,161,157,7618.3,11841.72,19726.47,12852.19,16027.24,19103.94,96.43417722,92.5134375,101.6828351,96.63300752,99.54807453,121.6811465,0,0,0,0,0,0,,,,,,,136.25,12411.885,81,valid
23-07-2018,bed_bath_table,151,12648.53,83.76509934,0,,30,2018,-0.464723172,-0.885456026,0,182,79,156,133,187,117,16059.98,7618.3,14127.54,13788.82,18277.68,11999.43,88.24164835,96.43417722,90.56115385,103.6753383,97.74160428,102.5592308,0,0,0,0,0,0,,,,,,,135,12042.1325,82,valid
30-07-2018,bed_bath_table,198,19946.75,100.7411616,0,,31,2018,-0.568064747,-0.822983866,0,151,182,128,198,164,94,12648.53,16059.98,11841.72,16937.45,13931.27,10846.1,83.76509934,88.24164835,92.5134375,85.54267677,84.94676829,115.3840426,0,0,0,0,0,0,,,,,,,152.5,14068.39,83,valid
06-08-2018,bed_bath_table,194,17004.72,87.65319588,0,,32,2018,-0.663122658,-0.748510748,0,198,151,79,183,217,135,19946.75,12648.53,7618.3,15882.34,21922.11,15394.64,100.7411616,83.76509934,96.43417722,86.78874317,101.0235484,114.0343704,0,0,0,0,0,0,,,,,,,181.25,16414.995,84,valid
13-08-2018,bed_bath_table,212,18720.06,88.30216981,0,,33,2018,-0.748510748,-0.663122658,0,194,198,182,194,133,142,17004.72,19946.75,16059.98,19726.47,12852.19,15269.01,87.65319588,100.7411616,88.24164835,101.6828351,96.63300752,107.5282394,0,0,0,0,0,0,,,,,,,188.75,17080.015,85,valid
20-08-2018,bed_bath_table,104,9782.71,94.06451923,0,,34,2018,-0.822983866,-0.568064747,0,212,194,151,156,133,99,18720.06,17004.72,12648.53,14127.54,13788.82,10355.06,88.30216981,87.65319588,83.76509934,90.56115385,103.6753383,104.5965657,0,0,0,0,0,0,,,,,,,177,16363.56,86,valid
27-08-2018,bed_bath_table,12,1066.29,88.8575,0,,35,2018,-0.885456026,-0.464723172,0,104,212,198,128,198,90,9782.71,18720.06,19946.75,11841.72,16937.45,10623.13,94.06451923,88.30216981,100.7411616,92.5134375,85.54267677,118.0347778,0,0,0,0,0,0,,,,,,,130.5,11643.445,87,valid
29-01-2018,books_general_interest,6,161.65,26.94166667,0,,5,2018,0.568064747,0.822983866,0,11,8,9,12,4,1,579.65,356.8,379.7,565.1,233.7,119.5,52.69545455,44.6,42.18888889,47.09166667,58.425,119.5,0,0,0,0,0,0,,,,,,,10,471.55,52,train
05-02-2018,books_general_interest,6,281.9,46.98333333,0,,6,2018,0.663122658,0.748510748,0,6,11,15,10,6,1,161.65,579.65,788.1,561.8,727.79,124.99,26.94166667,52.69545455,52.54,56.18,121.2983333,124.99,0,0,0,0,0,0,,,,,,,7.75,345,53,train
12-02-2018,books_general_interest,9,627.6,69.73333333,0,,7,2018,0.748510748,0.663122658,0,6,6,8,9,13,2,281.9,161.65,356.8,516.5,789.89,159.8,46.98333333,26.94166667,44.6,57.38888889,60.76076923,79.9,0,0,0,0,0,0,,,,,,,8,412.7,54,train
